stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
MARTA_105076,105076,GLENWOOD AVE SE @ MAYNARD TER SE,,33.74017,-84.334708,,,0,,0,
MARTA_105094,105094,FLAT SHOALS RD SE@1930,,33.72776,-84.325432,,,0,,0,
MARTA_105096,105096,FLAT SHOALS RD SE@HILLBURN DR SE,,33.728766,-84.326887,,,0,,0,
MARTA_105098,105098,FLAT SHOALS RD SE@LEAH LN SE,,33.729357,-84.328582,,,0,,0,
MARTA_105107,105107,FLAT SHOALS RD SE@HILLBURN DR SE,,33.728633,-84.327277,,,0,,0,
MARTA_105116,105116,FLAT SHOALS AVE SE@BLAKE AVE SE,,33.733254,-84.339091,,,0,,0,
MARTA_105118,105118,FLAT SHOALS AVE SE@ORMEWOOD AVE SE,,33.734162,-84.340396,,,0,,0,
MARTA_105120,105120,FLAT SHOALS AVE SE@VAN EPPS AVE SE,,33.736583,-84.341632,,,0,,0,
MARTA_105122,105122,FLAT SHOALS AVE SE@NEWTON AVE SE,,33.737617,-84.342476,,,0,,0,
MARTA_105124,105124,BOULDERCREST DR SE@PIPER CIR SE,,33.72686,-84.33315,,,0,,0,
MARTA_105126,105126,BOULDERCREST DR SE@STALLINGS AVE SE,,33.7279,-84.33343,,,0,,0,
MARTA_105130,105130,BOULDERCREST DR SE@FLAT SHOALS RD S,,33.730708,-84.336396,,,0,,0,
MARTA_105134,105134,CLOVERDALE DR SE@CRESTWOOD DR SE,,33.730752,-84.339385,,,0,,0,
MARTA_105136,105136,GREENLEAF RD SE@CLOVERDALE DR SE,,33.72936,-84.34038,,,0,,0,
MARTA_105138,105138,GREENLEAF RD SE@EDGEMORE DR SE,,33.729248,-84.342264,,,0,,0,
MARTA_105140,105140,GREENLEAF RD SE@SHADOWRIDGE DR SE,,33.72924,-84.34343,,,0,,0,
MARTA_105142,105142,STOKESWOOD AVE SE@GREENLEAF RD SE,,33.72959,-84.34476,,,0,,0,
MARTA_105144,105144,STOKESWOOD AVE SE@OAKFIELD DR SE,,33.7318,-84.34459,,,0,,0,
MARTA_105146,105146,STOKESWOOD AVE SE@ORMEWOOD AVE SE,,33.73388,-84.34451,,,0,,0,
MARTA_105148,105148,STOKESWOOD AVE SE@MILTON PL SE,,33.73495,-84.34464,,,0,,0,
MARTA_105150,105150,STOKESWOOD AVE SE@NEWTON AVE SE,,33.73717,-84.34451,,,0,,0,
MARTA_105151,105151,STOKESWOOD AVE SE@PORTLAND AVE SE,,33.73889,-84.34448,,,0,,0,
MARTA_105152,105152,FLAT SHOALS AVE SE@NEWTON AVE SE,,33.738007,-84.343019,,,0,,0,
MARTA_105153,105153,STOKESWOOD AVE SE@PORTLAND AVE SE,,33.739163,-84.34482,,,0,,0,
MARTA_105154,105154,STOKESWOOD AVE SE@GREENLEAF RD SE,,33.729595,-84.345146,,,0,,0,
MARTA_105156,105156,CLOVERDALE DR SE@FLAT SHOALS AVE,,33.731732,-84.338223,,,0,,0,
MARTA_105158,105158,FLAT SHOALS AVE SE@CAVANAUGH AVE SE,,33.73115,-84.33728,,,0,,0,
MARTA_105160,105160,BOULDERCREST DR SE@FLAT SHOALS RD S,,33.72995,-84.335724,,,0,,0,
MARTA_105161,105161,BOULDERCREST DR@WINFIELD AVE,,33.72902,-84.33418,,,0,,0,
MARTA_105162,105162,BOULDERCREST DR SE@BLACK OAK DR SE,,33.72911,-84.3345,,,0,,0,
MARTA_105164,105164,BOULDERCREST DR SE@STALLINGS AVE SE,,33.727795,-84.333918,,,0,,0,
MARTA_105166,105166,BOULDERCREST DR SE@WILLOW PL,,33.72709,-84.33357,,,0,,0,
MARTA_105170,105170,HOSEA L WILLIAMS DR @ OAKVIEW RD NE,,33.751116,-84.312831,,,0,,0,
MARTA_105172,105172,BOULEVARD DR@LAKEVIEW DR NE,,33.751206,-84.314094,,,0,,0,
MARTA_105174,105174,BOULEVARD DR@ROCKYFORD RD NE,,33.751144,-84.316101,,,0,,0,
MARTA_105176,105176,BOULEVARD DR@BATES AVE NE,,33.751144,-84.31739,,,0,,0,
MARTA_105178,105178,BOULEVARD DR@BRANHAM ST NE,,33.751118,-84.318665,,,0,,0,
MARTA_105180,105180,BOULEVARD DR@NORWOOD AVE NE,,33.751171,-84.320145,,,0,,0,
MARTA_105182,105182,HOSEA L WILLIAMS DR @ KIRKWOOD RD,,33.751175,-84.321533,,,0,,0,
MARTA_105184,105184,HOSEA L WILLIAMS DR @ DOYLE ST SE,,33.75272,-84.324722,,,0,,0,
MARTA_105186,105186,HOSEA L WILLIAMS DR NE @ WARREN ST NE,,33.753239,-84.325806,,,0,,0,
MARTA_105188,105188,HOSEA L WILLIAMS DR @ ROGERS ST NE,,33.75339,-84.329028,,,0,,0,
MARTA_105190,105190,HOSEA L WILLIAMS DR @ CLAY ST NE,,33.753472,-84.330207,,,0,,0,
MARTA_105192,105192,HOSEA L WILLIAMS DR @ CLIFTON ST NE,,33.753399,-84.331616,,,0,,0,
MARTA_105194,105194,HOSEA L WILLIAMS DR @ WYMAN ST NE,,33.753408,-84.333007,,,0,,0,
MARTA_105196,105196,HOSEA L WILLIAMS DR @ WOODBINE AVE,,33.753417,-84.334573,,,0,,0,
MARTA_105198,105198,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,,33.75341,-84.337593,,,0,,0,
MARTA_105200,105200,HOSEA L WILLIAMS DR SE @ MAYSON AVE,,33.753503,-84.338336,,,0,,0,
MARTA_105202,105202,MAYSON AVE NE@HARDEE ST NE,,33.755112,-84.338448,,,0,,0,
MARTA_105203,105203,MAYSON AVE NE@HARDEE ST NE,,33.755439,-84.338748,,,0,,0,
MARTA_105208,105208,HOSEA L WILLIAMS DR @ HOWARD ST NE,,33.751984,-84.323425,,,0,,0,
MARTA_105210,105210,MEMORIAL DR SE@TRENTON ST SE,,33.747383,-84.346092,,,0,,0,
MARTA_105212,105212,MEMORIAL DR SE@HAAS AVE SE,,33.747318,-84.344536,,,0,,0,
MARTA_105214,105214,MEMORIAL DR SE@PATTERSON AVE SE,,33.747288,-84.343384,,,0,,0,
MARTA_105216,105216,MEMORIAL DR SE@MEMORIAL TER SE,,33.747265,-84.342178,,,0,,0,
MARTA_105218,105218,MEMORIAL DR SE@DOUGLAS ST SE,,33.747154,-84.319748,,,0,,0,
MARTA_105220,105220,MEMORIAL DR SE@2154,,33.747158,-84.317245,,,0,,0,
MARTA_105222,105222,MEMORIAL DR SE@LAKE BLVD SE,,33.747017,-84.314659,,,0,,0,
MARTA_105226,105226,MEMORIAL DR SE@DIXIE ST SE,,33.747272,-84.335815,,,0,,0,
MARTA_105228,105228,MEMORIAL DR SE @ WILKINSON DR SE,,33.747608,-84.328506,,,0,,0,
MARTA_105230,105230,MEMORIAL DR SE @ CLAY ST SE,,33.747566,-84.330246,,,0,,0,
MARTA_105232,105232,MEMORIAL DR SE @ CLIFTON ST SE,,33.747524,-84.331581,,,0,,0,
MARTA_105234,105234,MEMORIAL DR SE @ WYMAN ST SE,,33.747627,-84.332749,,,0,,0,
MARTA_105236,105236,MEMORIAL DR SE@DIXIE ST SE,,33.74775,-84.336022,,,0,,0,
MARTA_105238,105238,MEMORIAL DR SE@1560,,33.747635,-84.337524,,,0,,0,
MARTA_105240,105240,MEMORIAL DR SE@LAMON AVE SE,,33.747555,-84.338493,,,0,,0,
MARTA_105242,105242,MEMORIAL DR SE@EASTSIDE AVE SE,,33.747654,-84.339737,,,0,,0,
MARTA_105244,105244,MEMORIAL DR SE@MEMORIAL TER SE,,33.747589,-84.341877,,,0,,0,
MARTA_105246,105246,MEMORIAL DR SE@PATTERSON AVE SE,,33.747643,-84.343185,,,0,,0,
MARTA_105248,105248,MEMORIAL DR SE@HAAS AVE SE,,33.747612,-84.344353,,,0,,0,
MARTA_105250,105250,MEMORIAL DR SE@DAHLGREEN ST SE,,33.747612,-84.345329,,,0,,0,
MARTA_105251,105251,GLENWOOD AVE SE@TERRY MILL RD SE,,33.739668,-84.322115,,,0,,0,
MARTA_105252,105252,GLENWOOD AVE SE@LOMITA RD,,33.739703,-84.320736,,,0,,0,
MARTA_105254,105254,GLENWOOD AVE SE@LOMITA RD SE,,33.740017,-84.320694,,,0,,0,
MARTA_105260,105260,GLENWOOD AVE@LAKE BLVD,,33.740002,-84.314038,,,0,,0,
MARTA_105264,105264,GLENWOOD AVE SE@LAKE BLVD SE,,33.740295,-84.313683,,,0,,0,
MARTA_105302,105302,LA FRANCE ST@WHITEFOORD AVE,,33.760555,-84.342422,,,0,,0,
MARTA_105339,105339,MEMORIAL DR SE @ S HOWARD ST,,33.747411,-84.323419,,,0,,0,
MARTA_105349,105349,GLENWOOD AVE SE @ HOWARD ST SE,,33.739968,-84.326564,,,0,,0,
MARTA_105370,105370,MAYSON AVE @ HOSEA L WILLIAMS DR,,33.753471,-84.338898,,,0,,0,
MARTA_105372,105372,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,,33.753052,-84.337799,,,0,,0,
MARTA_105374,105374,HOSEA L WILLIAMS DR @ WOODBINE AVE SE,,33.752998,-84.335213,,,0,,0,
MARTA_105376,105376,HOSEA L WILLIAMS DR @ WYMAN ST SE,,33.753201,-84.333361,,,0,,0,
MARTA_105378,105378,HOSEA L WILLIAMS DR @ CLIFTON ST NE,,33.753021,-84.331558,,,0,,0,
MARTA_105380,105380,HOSEA L WILLIAMS DR @ CLAY ST NE,,33.75304,-84.330696,,,0,,0,
MARTA_105382,105382,HOSEA L WILLIAMS DR @ ROGERS ST SE,,33.752983,-84.32943,,,0,,0,
MARTA_105383,105383,HOSEA L WILLIAMS DR SE @ WARREN ST SE,,33.753099,-84.326565,,,0,,0,
MARTA_105384,105384,HOSEA L WILLIAMS DR @ DOYLE ST SE,,33.752129,-84.324493,,,0,,0,
MARTA_105386,105386,HOSEA L WILLIAMS DR @ HOWARD ST SE,,33.751331,-84.323151,,,0,,0,
MARTA_105410,105410,MEMORIAL DR SE@1422,,33.747292,-84.341217,,,0,,0,
MARTA_105412,105412,MEMORIAL DR SE@EASTSIDE AVE SE,,33.74728,-84.34005,,,0,,0,
MARTA_105414,105414,MEMORIAL DR SE@LAMON AVE SE,,33.74725,-84.338799,,,0,,0,
MARTA_105416,105416,MEMORIAL DR SE@1599,,33.747242,-84.337555,,,0,,0,
MARTA_105420,105420,MEMORIAL DR SE@MAYNARD TER SE,,33.747189,-84.333527,,,0,,0,
MARTA_105422,105422,MEMORIAL DR SE@CLIFTON ST SE,,33.747189,-84.332077,,,0,,0,
MARTA_105424,105424,MEMORIAL DR SE@CLAY ST SE,,33.7472,-84.33036,,,0,,0,
MARTA_105426,105426,MEMORIAL DR SE@WILKINSON DR SE,,33.747253,-84.328728,,,0,,0,
MARTA_105428,105428,MEMORIAL DR SE@WARREN ST SE,,33.747181,-84.326561,,,0,,0,
MARTA_105430,105430,MEMORIAL DR SE@ELEANOR ST,,33.747296,-84.32365,,,0,,0,
MARTA_105432,105432,FLAT SHOALS AVE SE@MAY AVE SE,,33.738804,-84.343651,,,0,,0,
MARTA_105448,105448,MEMORIAL DR SE @ WARREN ST SE,,33.74752,-84.326263,,,0,,0,
MARTA_105452,105452,MEMORIAL DR @ PALATKA ST SE,,33.747494,-84.321144,,,0,,0,
MARTA_105455,105455,MEMORIAL DR SE @ DOUGLAS ST SE,,33.747649,-84.319273,,,0,,0,
MARTA_105456,105456,MEMORIAL DR SE @ 2154,,33.747558,-84.317206,,,0,,0,
MARTA_105462,105462,GLENWOOD AVE SE@PATTERSON AVE SE,,33.739929,-84.343193,,,0,,0,
MARTA_105464,105464,GLENWOOD AVE@PATTERSON AVE,,33.740305,-84.34327,,,0,,0,
MARTA_105466,105466,GLENWOOD AVE SE@EASTSIDE AVE SE,,33.739954,-84.340209,,,0,,0,
MARTA_105468,105468,GLENWOOD AVE SE@EASTSIDE AVE SE,,33.74014,-84.33985,,,0,,0,
MARTA_105470,105470,GLENWOOD AVE@BLAKE AVE SE,,33.739777,-84.338005,,,0,,0,
MARTA_105471,105471,GLENWOOD AVE@MCWILLIAMS AVE,,33.739938,-84.336171,,,0,,0,
MARTA_105472,105472,GLENWOOD AVE@BLAKE AVE,,33.740079,-84.338288,,,0,,0,
MARTA_105474,105474,GLENWOOD AVE SE@FLAT SHOALS AVE SE,,33.740038,-84.345381,,,0,,0,
MARTA_105476,105476,FLAT SHOALS AVE@GLENWOOD AVE,,33.739959,-84.344723,,,0,,0,
MARTA_105478,105478,GLENWOOD AVE SE@FLAT SHOALS AVE SE,,33.740361,-84.34515,,,0,,0,
MARTA_105508,105508,GLENWOOD AVE@MONUMENT AVE,,33.739991,-84.341123,,,0,,0,
MARTA_105510,105510,GLENWOOD AVE@MONUMENT AVE,,33.740233,-84.3411,,,0,,0,
MARTA_105512,105512,GLENWOOD AVE@MCWILLIAMS AVE,,33.740229,-84.335821,,,0,,0,
MARTA_105572,105572,MEMORIAL DR@LAKE TER,,33.74749,-84.313846,,,0,,0,
MARTA_105574,105574,GLENWOOD AVE@2173,,33.740122,-84.317113,,,0,,0,
MARTA_106002,106002,MCAFEE RD @ MARION CIR,,33.731761,-84.293775,,,0,,0,
MARTA_106004,106004,MCAFEE RD @ STANTON ST,,33.73183,-84.292727,,,0,,0,
MARTA_106006,106006,MCAFEE RD @ HOOPER ST,,33.731741,-84.291467,,,0,,0,
MARTA_106008,106008,MCAFEE RD @ NORMAL ST,,33.731731,-84.290326,,,0,,0,
MARTA_106012,106012,MCAFEE RD @ WINDYHILL RD,,33.73168,-84.28543,,,0,,0,
MARTA_106014,106014,MCAFEE RD @ CANDLER RD,,33.731685,-84.28347,,,0,,0,
MARTA_106016,106016,MCAFEE RD @ WILLA DR,,33.731623,-84.280553,,,0,,0,
MARTA_106018,106018,MCAFEE RD @ DON JUAN LN,,33.731706,-84.279162,,,0,,0,
MARTA_106020,106020,MCAFEE RD @ WILLA WAY,,33.731719,-84.277023,,,0,,0,
MARTA_106022,106022,MCAFEE RD@DANIEL AVE,,33.73226,-84.299204,,,0,,0,
MARTA_106024,106024,MCAFEE RD@PARKER AVE,,33.732281,-84.300411,,,0,,0,
MARTA_106026,106026,MCAFEE RD@MCAFEE PL,,33.73222,-84.30187,,,0,,0,
MARTA_106028,106028,MCAFEE RD@STARMOUNT,,33.732159,-84.303864,,,0,,0,
MARTA_106030,106030,MCAFEE RD@DELPHINE DR,,33.73213,-84.305758,,,0,,0,
MARTA_106032,106032,MCAFEE RD@SECOND AVE,,33.732283,-84.309289,,,0,,0,
MARTA_106036,106036,MCAFEE RD@WILLA WAY,,33.73193,-84.27696,,,0,,0,
MARTA_106038,106038,MCAFEE RD@DON JUAN LN,,33.73198,-84.27888,,,0,,0,
MARTA_106040,106040,MCAFEE RD@WILLA DR,,33.73201,-84.28008,,,0,,0,
MARTA_106042,106042,MCAFEE RD@CANDLER RD,,33.731882,-84.283142,,,0,,0,
MARTA_106048,106048,MCAFEE RD@NORMAL ST,,33.73209,-84.28991,,,0,,0,
MARTA_106050,106050,MCAFEE RD@HOOPER ST,,33.732145,-84.291051,,,0,,0,
MARTA_106052,106052,MCAFEE RD@STANTON ST,,33.73219,-84.29237,,,0,,0,
MARTA_106054,106054,MCAFEE RD@MARION CIR,,33.732154,-84.2934,,,0,,0,
MARTA_106056,106056,MCAFEE RD@LAKESIDE DR,,33.732229,-84.296048,,,0,,0,
MARTA_106058,106058,MCAFEE RD@QUILLIAN AVE,,33.732244,-84.298234,,,0,,0,
MARTA_106064,106064,MCAFEE RD @ 2ND AVE,,33.731966,-84.309174,,,0,,0,
MARTA_106066,106066,MCAFEE RD @ DELPHINE WAY,,33.731895,-84.305046,,,0,,0,
MARTA_106068,106068,MCAFEE RD @ GARDEN CIR,,33.731964,-84.303442,,,0,,0,
MARTA_106070,106070,MCAFEE RD @ MCAFEE PL,,33.732022,-84.302226,,,0,,0,
MARTA_106072,106072,MCAFEE RD @ PARKER AVE,,33.731905,-84.300515,,,0,,0,
MARTA_106074,106074,MCAFEE RD @ DANIEL AVE,,33.73185,-84.29961,,,0,,0,
MARTA_106076,106076,MCAFEE RD @ QUILLIAN AVE,,33.731858,-84.298169,,,0,,0,
MARTA_106078,106078,MCAFEE RD @ KEHELEY DR,,33.731803,-84.296169,,,0,,0,
MARTA_106082,106082,CANDLER RD@TUPELO ST SE,,33.749046,-84.292538,,,0,,0,
MARTA_106084,106084,CANDLER RD@MEMORIAL DR SE,,33.747234,-84.292374,,,0,,0,
MARTA_106086,106086,CANDLER RD@ALSTON DR SE,,33.744804,-84.291306,,,0,,0,
MARTA_106088,106088,CANDLER RD@WHITE OAK DR,,33.743214,-84.290451,,,0,,0,
MARTA_106090,106090,CANDLER RD@DAWES AVE,,33.742168,-84.289925,,,0,,0,
MARTA_106092,106092,CANDLER RD@SALMON AVE SE,,33.740826,-84.289284,,,0,,0,
MARTA_106094,106094,CANDLER RD @ GLENWOOD RD,,33.739194,-84.288423,,,0,,0,
MARTA_106096,106096,CANDLER RD@HILLSIDE AVE,,33.736794,-84.287216,,,0,,0,
MARTA_106098,106098,CANDLER RD@NORTHVIEW AVE,,33.735115,-84.286156,,,0,,0,
MARTA_106100,106100,CANDLER RD@MELLVILLE AVE,,33.733376,-84.284805,,,0,,0,
MARTA_106102,106102,CANDLER RD@MCAFEE RD,,33.731873,-84.283638,,,0,,0,
MARTA_106104,106104,CANDLER RD@TILSON RD,,33.729867,-84.281719,,,0,,0,
MARTA_106106,106106,CANDLER RD@RALEIGH RUCKER WAY,,33.727853,-84.280275,,,0,,0,
MARTA_106108,106108,CANDLER RD@TILSON RD,,33.729401,-84.281067,,,0,,0,
MARTA_106110,106110,CANDLER RD@MCAFEE RD,,33.732276,-84.283355,,,0,,0,
MARTA_106112,106112,CANDLER RD@MELLVILLE AVE,,33.733246,-84.284332,,,0,,0,
MARTA_106114,106114,CANDLER RD@NORTHVIEW AVE,,33.734806,-84.285515,,,0,,0,
MARTA_106116,106116,CANDLER RD@HILLSIDE AVE,,33.736988,-84.286934,,,0,,0,
MARTA_106118,106118,CANDLER RD@GLENWOOD RD,,33.738537,-84.287773,,,0,,0,
MARTA_106120,106120,CANDLER RD@EASTWOOD DR,,33.740498,-84.288757,,,0,,0,
MARTA_106122,106122,CANDLER RD@AMELIA AVE,,33.741558,-84.28923,,,0,,0,
MARTA_106124,106124,CANDLER RD@WHITE OAK DR,,33.742851,-84.289886,,,0,,0,
MARTA_106126,106126,CANDLER RD@ALSTON DR,,33.744526,-84.290627,,,0,,0,
MARTA_106128,106128,CANDLER RD@MEMORIAL DR,,33.746681,-84.291801,,,0,,0,
MARTA_106130,106130,CANDLER RD@TUPELO ST,,33.748749,-84.292296,,,0,,0,
MARTA_106132,106132,CANDLER RD@BOULEVARD DR SE,,33.751213,-84.291992,,,0,,0,
MARTA_106134,106134,CANDLER RD@CANDLER PKY,,33.72856,-84.280709,,,0,,0,
MARTA_106136,106136,CANDLER RD@OAKLAND TER,,33.727714,-84.2798,,,0,,0,
MARTA_106148,106148,HOSEA L WILLIAMS DR @ 1ST AVE,,33.751072,-84.311104,,,0,,0,
MARTA_106150,106150,MEMORIAL DR SE @ 2ND AVE SE,,33.747013,-84.310043,,,0,,0,
MARTA_106152,106152,MEMORIAL DR SE@3RD AVE SE,,33.747009,-84.308662,,,0,,0,
MARTA_106154,106154,MEMORIAL DR SE@COTTAGE GROVE AVE SE,,33.746964,-84.306557,,,0,,0,
MARTA_106156,106156,MEMORIAL DR SE@CARTER AVE SE,,33.746979,-84.305481,,,0,,0,
MARTA_106158,106158,MEMORIAL DR SE@GREEN AVE SE,,33.747149,-84.301461,,,0,,0,
MARTA_106160,106160,MEMORIAL DR SE@DANIEL AVE SE,,33.746857,-84.299416,,,0,,0,
MARTA_106162,106162,MEMORIAL DR SE@DANIEL AVE SE,,33.746841,-84.298019,,,0,,0,
MARTA_106164,106164,MEMORIAL DR SE@SPENCE AVE SE,,33.746758,-84.296593,,,0,,0,
MARTA_106166,106166,MEMORIAL DR SE@OAKRIDGE AVE SE,,33.74695,-84.294323,,,0,,0,
MARTA_106168,106168,MEMORIAL DR SE@CANDLER RD SE,,33.747068,-84.291489,,,0,,0,
MARTA_106170,106170,MEMORIAL DR@RICHARD ALLEN DR,,33.746819,-84.289764,,,0,,0,
MARTA_106172,106172,MEMORIAL DR@VENICE DR,,33.746826,-84.286049,,,0,,0,
MARTA_106174,106174,MEMORIAL DR@DELANO DR,,33.74747,-84.283107,,,0,,0,
MARTA_106176,106176,MEMORIAL DR@LINE ST,,33.747906,-84.280434,,,0,,0,
MARTA_106178,106178,GLENWOOD AVE SE@2ND AVE SE,,33.739838,-84.309952,,,0,,0,
MARTA_106180,106180,GLENWOOD AVE SE@2ND AVE SE,,33.740192,-84.309525,,,0,,0,
MARTA_106182,106182,GLENWOOD AVE SE@SUMMIT DR,,33.740269,-84.30644,,,0,,0,
MARTA_106184,106184,GLENWOOD AVE SE@SUMMIT DR,,33.739906,-84.306665,,,0,,0,
MARTA_106186,106186,GLENWOOD AVE SE@CARTER AVE SE,,33.739761,-84.305405,,,0,,0,
MARTA_106188,106188,GLENWOOD AVE SE@CARTER AVE SE,,33.740093,-84.305435,,,0,,0,
MARTA_106190,106190,GLENWOOD AVE SE@PARKER AVE,,33.739632,-84.300667,,,0,,0,
MARTA_106192,106192,GLENWOOD AVE SE@DANIEL AVE,,33.739536,-84.299644,,,0,,0,
MARTA_106194,106194,GLENWOOD AVE SE@DANIEL AVE,,33.739902,-84.299225,,,0,,0,
MARTA_106196,106196,GLENWOOD AVE SE@QUILLIAN AVE,,33.739529,-84.298012,,,0,,0,
MARTA_106198,106198,GLENWOOD AVE SE@QUILLIAN AVE,,33.739845,-84.297623,,,0,,0,
MARTA_106200,106200,GLENWOOD AVE SE@ALLENDALE DR SE,,33.739262,-84.295433,,,0,,0,
MARTA_106202,106202,GLENWOOD AVE SE@ALLENDALE DR SE,,33.739426,-84.295128,,,0,,0,
MARTA_106204,106204,GLENWOOD AVE SE@ASHBURTON AVE,,33.738785,-84.294014,,,0,,0,
MARTA_106206,106206,GLENWOOD AVE SE@ASHBURTON AVE,,33.739216,-84.293699,,,0,,0,
MARTA_106208,106208,GLENWOOD AVE SE@HOOPER ST SE,,33.739271,-84.29096,,,0,,0,
MARTA_106210,106210,GLENWOOD AVE SE@HOOPER ST SE,,33.738885,-84.291412,,,0,,0,
MARTA_106212,106212,GLENWOOD RD@MORGAN PL SE,,33.739152,-84.289828,,,0,,0,
MARTA_106214,106214,GLENWOOD RD@MORGAN PL SE,,33.738716,-84.289719,,,0,,0,
MARTA_106216,106216,GLENWOOD RD@CANDLER RD,,33.738663,-84.288353,,,0,,0,
MARTA_106218,106218,GLENWOOD RD@ALEXANDER DR,,33.738722,-84.287094,,,0,,0,
MARTA_106220,106220,GLENWOOD RD@GLENHILL PL,,33.738514,-84.285797,,,0,,0,
MARTA_106222,106222,GLENWOOD RD@OLD HICKORY ST,,33.738441,-84.283638,,,0,,0,
MARTA_106224,106224,GLENWOOD RD@LINE ST,,33.738365,-84.282082,,,0,,0,
MARTA_106226,106226,GLENWOOD RD@LINE ST,,33.738373,-84.280045,,,0,,0,
MARTA_106228,106228,GLENWOOD RD@THOMAS ST,,33.738734,-84.277375,,,0,,0,
MARTA_106230,106230,GLENWOOD RD@LINE ST,,33.7388,-84.280106,,,0,,0,
MARTA_106232,106232,GLENWOOD RD@LINE ST,,33.738934,-84.282031,,,0,,0,
MARTA_106234,106234,GLENWOOD RD@OLD HICKORY ST,,33.738906,-84.283092,,,0,,0,
MARTA_106236,106236,GLENWOOD RD@ELLINGTON ST,,33.738999,-84.285788,,,0,,0,
MARTA_106238,106238,GLENWOOD RD@CANDLER RD,,33.739082,-84.287746,,,0,,0,
MARTA_106240,106240,LAKE DR@PHARR RD,,33.754742,-84.301773,,,0,,0,
MARTA_106242,106242,LAKE DR NE@KNOX ST NE,,33.75264,-84.301842,,,0,,0,
MARTA_106244,106244,LAKE DR SE@BOULEVARD DR SE,,33.751358,-84.30175,,,0,,0,
MARTA_106246,106246,BOULEVARD DR SE@DANIEL AVE SE,,33.75106,-84.29892,,,0,,0,
MARTA_106248,106248,BOULEVARD DR SE@SPENCE AVE SE,,33.751137,-84.296326,,,0,,0,
MARTA_106250,106250,BOULEVARD DR SE@OAKRIDGE AVE SE,,33.751194,-84.294189,,,0,,0,
MARTA_106252,106252,BOULEVARD DR SE@CANDLER RD,,33.751384,-84.292493,,,0,,0,
MARTA_106268,106268,FAIRLEE DR@MELANIE CT,,33.746704,-84.277786,,,0,,0,
MARTA_106270,106270,LINE ST @ LINE CIR,,33.745533,-84.280052,,,0,,0,
MARTA_106272,106272,WHITE OAK DR @ LINE ST,,33.742936,-84.279625,,,0,,0,
MARTA_106274,106274,WHITE OAK DR @ THOMAS ST,,33.743061,-84.277115,,,0,,0,
MARTA_106276,106276,BOULEVARD DR SE@OAKRIDGE AVE NE,,33.751743,-84.293365,,,0,,0,
MARTA_106278,106278,BOULEVARD DR@SPENCE AVE,,33.75159,-84.29597,,,0,,0,
MARTA_106280,106280,BOULEVARD DR@DANIEL AVE,,33.75151,-84.29832,,,0,,0,
MARTA_106282,106282,BOULEVARD DR@LAKE DR,,33.751385,-84.301201,,,0,,0,
MARTA_106284,106284,LAKE DR@KNOX ST,,33.752258,-84.301216,,,0,,0,
MARTA_106286,106286,LAKE DR NE@PHARR RD,,33.754269,-84.301292,,,0,,0,
MARTA_106292,106292,2ND AVE@NORTHERN ST,,33.752022,-84.309883,,,0,,0,
MARTA_106294,106294,SECOND AVE@BOULEVARD DR,,33.751083,-84.309898,,,0,,0,
MARTA_106296,106296,SECOND AVE SE@COTTAGE GROVE AVE,,33.749352,-84.309875,,,0,,0,
MARTA_106298,106298,SECOND AVE SE@MEMORIAL DR SE,,33.74741,-84.309914,,,0,,0,
MARTA_106308,106308,SECOND AVE@SWAZEY DR,,33.738987,-84.309853,,,0,,0,
MARTA_106310,106310,2ND AVE@1900,,33.736534,-84.309692,,,0,,0,
MARTA_106312,106312,2ND AVE@COGAR DR,,33.734398,-84.30983,,,0,,0,
MARTA_106314,106314,2ND AVE@MARCO DR,,33.733383,-84.309845,,,0,,0,
MARTA_106348,106348,SECOND AVE@MARCO DR,,33.733128,-84.309479,,,0,,0,
MARTA_106350,106350,SECOND AVE@COGAR DR,,33.734383,-84.309448,,,0,,0,
MARTA_106352,106352,2ND AVE@1900,,33.736485,-84.309433,,,0,,0,
MARTA_106354,106354,SECOND AVE@SWAZEY DR,,33.738821,-84.30939,,,0,,0,
MARTA_106366,106366,2ND AVE SE@90,,33.749199,-84.309502,,,0,,0,
MARTA_106370,106370,2ND AVE@NORTHERN ST,,33.752098,-84.309547,,,0,,0,
MARTA_106390,106390,CANDLER ST@CANDLER DR,,33.755276,-84.291977,,,0,,0,
MARTA_106392,106392,S CANDLER ST @ BROWER ST,,33.756223,-84.291402,,,0,,0,
MARTA_106394,106394,CANDLER ST@PHARR RD,,33.753426,-84.292168,,,0,,0,
MARTA_106396,106396,S CANDLER ST @ CANDLER DR,,33.754181,-84.291443,,,0,,0,
MARTA_106398,106398,S CANDLER ST @ PHARR RD,,33.753043,-84.291682,,,0,,0,
MARTA_106400,106400,CANDLER RD@BOULEVARD DR SE,,33.751678,-84.292442,,,0,,0,
MARTA_106402,106402,2ND AVE@GORDON ST,,33.753857,-84.309601,,,0,,0,
MARTA_106404,106404,2ND AVE@351,,33.754852,-84.310555,,,0,,0,
MARTA_106406,106406,2ND AVE@OAKVIEW RD,,33.754223,-84.310173,,,0,,0,
MARTA_106410,106410,MEMORIAL DR@3RD AVE,,33.747513,-84.308136,,,0,,0,
